id,map,category,type,name,worldX,worldY,worldZ,mapX,mapY,levelMin,levelMax,palId,subtype,biome,sourceId,sourceIndex
"palpagos-material-1900--714905--449762","palpagos","materials","material","oil","-714905.5","-449761.7","","-1324","-1288","","","","oil","","","1899"
"palpagos-material-1901--700439--560466","palpagos","materials","material","oil","-700439.5","-560466.1","","-1565","-1256","","","","oil","","","1900"
"palpagos-material-1902--721468--378814","palpagos","materials","material","oil","-721467.7","-378813.8","","-1170","-1302","","","","oil","","","1901"
"palpagos-material-1903--741641--411109","palpagos","materials","material","oil","-741640.9","-411108.8","","-1240","-1346","","","","oil","","","1902"
"palpagos-material-1904--46140--42950","palpagos","materials","material","oil","-46140","-42950","","-438","169","","","","oil","","","1903"
"palpagos-material-1905--49870--39710","palpagos","materials","material","oil","-49870","-39710","","-431","161","","","","oil","","","1904"
"palpagos-material-1906--38190--97270","palpagos","materials","material","oil","-38190","-97270","","-556","187","","","","oil","","","1905"
"palpagos-material-1907--34580--97870","palpagos","materials","material","oil","-34580","-97870","","-557","195","","","","oil","","","1906"
"palpagos-material-1908--45620--77050","palpagos","materials","material","oil","-45620","-77050","","-512","171","","","","oil","","","1907"
"palpagos-material-1909--41910--77050","palpagos","materials","material","oil","-41910","-77050","","-512","179","","","","oil","","","1908"
"palpagos-material-1910--35120-319060","palpagos","materials","material","oil","-35120","319060","","351","193","","","","oil","","","1909"
"palpagos-material-1911--39260-473610","palpagos","materials","material","oil","-39260","473610","","688","184","","","","oil","","","1910"
"palpagos-material-1912--38949-500423","palpagos","materials","material","oil","-38949.2","500422.8","","746","185","","","","oil","","","1911"
"palpagos-material-1913--35526-571092","palpagos","materials","material","oil","-35526.5","571092.2","","900","193","","","","oil","","","1912"
"palpagos-material-1914--34184-572352","palpagos","materials","material","oil","-34183.9","572351.9","","903","195","","","","oil","","","1913"
"palpagos-material-1915--33612-570168","palpagos","materials","material","oil","-33612.3","570168.2","","898","197","","","","oil","","","1914"
"palpagos-material-1916--37521-579163","palpagos","materials","material","oil","-37520.8","579163.4","","918","188","","","","oil","","","1915"
"palpagos-material-1917--35567-581349","palpagos","materials","material","oil","-35567","581349.1","","922","192","","","","oil","","","1916"
"palpagos-material-1918--33406-579618","palpagos","materials","material","oil","-33406","579617.6","","919","197","","","","oil","","","1917"
"palpagos-material-1919--744121--245159","palpagos","materials","material","oil","-744121.2","-245158.6","","-878","-1351","","","","oil","","","1918"
"palpagos-material-1920--767046--330005","palpagos","materials","material","oil","-767046","-330005.4","","-1063","-1401","","","","oil","","","1919"
"palpagos-material-1921--781463--333493","palpagos","materials","material","oil","-781462.9","-333493.2","","-1071","-1433","","","","oil","","","1920"
"palpagos-material-1922--790190--379216","palpagos","materials","material","oil","-790190.4","-379216.5","","-1170","-1452","","","","oil","","","1921"
"palpagos-material-1923--775121--397630","palpagos","materials","material","oil","-775120.6","-397629.6","","-1211","-1419","","","","oil","","","1922"
"palpagos-material-1924--798948--277504","palpagos","materials","material","oil","-798948","-277504.5","","-949","-1471","","","","oil","","","1923"
"palpagos-material-1925--808313--294781","palpagos","materials","material","oil","-808313.2","-294780.6","","-986","-1491","","","","oil","","","1924"
"palpagos-material-1926--810814--377895","palpagos","materials","material","oil","-810813.9","-377895.5","","-1168","-1497","","","","oil","","","1925"
"palpagos-material-1927--819076--422311","palpagos","materials","material","oil","-819075.6","-422310.6","","-1264","-1515","","","","oil","","","1926"
"palpagos-material-1928--799026--449328","palpagos","materials","material","oil","-799025.6","-449328.3","","-1323","-1471","","","","oil","","","1927"
"palpagos-material-1929--837240--389067","palpagos","materials","material","oil","-837239.8","-389066.9","","-1192","-1554","","","","oil","","","1928"
"palpagos-material-1930--838958--568756","palpagos","materials","material","oil","-838957.6","-568755.7","","-1583","-1558","","","","oil","","","1929"
"palpagos-material-1931--856863--365593","palpagos","materials","material","oil","-856862.6","-365592.8","","-1141","-1597","","","","oil","","","1930"
"palpagos-material-1932--850547--405622","palpagos","materials","material","oil","-850547.2","-405622.3","","-1228","-1583","","","","oil","","","1931"
"palpagos-material-1933--866367--420400","palpagos","materials","material","oil","-866366.8","-420399.9","","-1260","-1618","","","","oil","","","1932"
"palpagos-material-1934--863428--453358","palpagos","materials","material","oil","-863427.7","-453358.3","","-1332","-1611","","","","oil","","","1933"
"palpagos-material-1935--853403--573444","palpagos","materials","material","oil","-853402.8","-573443.6","","-1594","-1589","","","","oil","","","1934"
"palpagos-material-1936--888747--505104","palpagos","materials","material","oil","-888747.4","-505104.2","","-1445","-1666","","","","oil","","","1935"
"palpagos-material-1937--906761--385976","palpagos","materials","material","oil","-906761.5","-385976","","-1185","-1706","","","","oil","","","1936"
"palpagos-material-1938--937755--441483","palpagos","materials","material","oil","-937754.8","-441482.8","","-1306","-1773","","","","oil","","","1937"
"palpagos-material-1939--66690--13340","palpagos","materials","material","oil","-66690","-13340","","-373","125","","","","oil","","","1938"
"palpagos-material-1940--66010--14660","palpagos","materials","material","oil","-66010","-14660","","-376","126","","","","oil","","","1939"
"palpagos-material-1941--74560--69020","palpagos","materials","material","oil","-74560","-69020","","-495","107","","","","oil","","","1940"
"palpagos-material-1942--74560--68430","palpagos","materials","material","oil","-74560","-68430","","-493","107","","","","oil","","","1941"
"palpagos-material-1943--52040--185670","palpagos","materials","material","oil","-52040","-185670","","-749","157","","","","oil","","","1942"
"palpagos-material-1944--65804-390177","palpagos","materials","material","oil","-65803.7","390177.3","","506","127","","","","oil","","","1943"
"palpagos-material-1945--52564-428097","palpagos","materials","material","oil","-52564.3","428096.8","","588","155","","","","oil","","","1944"
"palpagos-material-1946--51550-450700","palpagos","materials","material","oil","-51550","450700","","638","158","","","","oil","","","1945"
"palpagos-material-1947--54370-451160","palpagos","materials","material","oil","-54370","451160","","639","151","","","","oil","","","1946"
"palpagos-material-1948--87170--150590","palpagos","materials","material","oil","-87170","-150590","","-672","80","","","","oil","","","1947"
"palpagos-material-1949--226000--71220","palpagos","materials","material","oil","-226000","-71220","","-499","-222","","","","oil","","","1948"
"palpagos-material-1950--215520--100090","palpagos","materials","material","oil","-215520","-100090","","-562","-200","","","","oil","","","1949"
"palpagos-material-1951--219100--120580","palpagos","materials","material","oil","-219100","-120580","","-607","-207","","","","oil","","","1950"
"palpagos-material-1952--221130--156840","palpagos","materials","material","oil","-221130","-156840","","-686","-212","","","","oil","","","1951"
"palpagos-material-1953-11190--81440","palpagos","materials","material","oil","11190","-81440","","-522","294","","","","oil","","","1952"
"palpagos-material-1954-13200--81440","palpagos","materials","material","oil","13200","-81440","","-522","299","","","","oil","","","1953"
"palpagos-material-1955-24920--142580","palpagos","materials","material","oil","24920","-142580","","-655","324","","","","oil","","","1954"
"palpagos-material-1956-540--138170","palpagos","materials","material","oil","540","-138170","","-645","271","","","","oil","","","1955"
"palpagos-material-1957-20--137500","palpagos","materials","material","oil","20","-137500","","-644","270","","","","oil","","","1956"
"palpagos-material-1958-23920--143410","palpagos","materials","material","oil","23920","-143410","","-657","322","","","","oil","","","1957"
"palpagos-material-1959-4010-3590","palpagos","materials","material","oil","4010","3590","","-336","279","","","","oil","","","1958"
"palpagos-material-1960-7180-273500","palpagos","materials","material","oil","7180","273500","","252","286","","","","oil","","","1959"
"palpagos-material-1961-7620-297100","palpagos","materials","material","oil","7620","297100","","303","287","","","","oil","","","1960"
"palpagos-material-1962-7890-128050","palpagos","materials","material","oil","7890","128050","","-65","287","","","","oil","","","1961"
"palpagos-material-1963-19230-178890","palpagos","materials","material","oil","19230","178890","","46","312","","","","oil","","","1962"
"palpagos-material-1964-12800-234030","palpagos","materials","material","oil","12800","234030","","166","298","","","","oil","","","1963"
"palpagos-material-1965-27910--11680","palpagos","materials","material","oil","27910","-11680","","-370","331","","","","oil","","","1964"
"palpagos-material-1966-37780--21340","palpagos","materials","material","oil","37780","-21340","","-391","352","","","","oil","","","1965"
"palpagos-material-1967-42560--28490","palpagos","materials","material","oil","42560","-28490","","-406","363","","","","oil","","","1966"
"palpagos-material-1968-33359-266505","palpagos","materials","material","oil","33358.7","266505","","236","343","","","","oil","","","1967"
"palpagos-material-1969-27480-264220","palpagos","materials","material","oil","27480","264220","","231","330","","","","oil","","","1968"
"palpagos-material-1970-37690-192380","palpagos","materials","material","oil","37690","192380","","75","352","","","","oil","","","1969"
"palpagos-material-1971-57620--32020","palpagos","materials","material","oil","57620","-32020","","-414","395","","","","oil","","","1970"
"palpagos-material-1972-65110-285860","palpagos","materials","material","oil","65110","285860","","279","412","","","","oil","","","1971"
"palpagos-material-1973-66540-287170","palpagos","materials","material","oil","66540","287170","","281","415","","","","oil","","","1972"
"palpagos-material-1974-67030-393890","palpagos","materials","material","oil","67030","393890","","514","416","","","","oil","","","1973"
"palpagos-material-1975-69745-201822","palpagos","materials","material","oil","69744.9","201822.2","","95","422","","","","oil","","","1974"
"palpagos-material-1976-66600-223840","palpagos","materials","material","oil","66600","223840","","143","415","","","","oil","","","1975"
"palpagos-material-1977-83150--4090","palpagos","materials","material","oil","83150","-4090","","-353","451","","","","oil","","","1976"
